company_id,name,company_size,state,city
1673439,"SMX Services & Consulting, Inc.",3,FL,Miami
1673695,ISS Facility Services - North America,7,TX,San Antonio
1674743,MVAR Media LLC,1,VA,Alexandria
1674880,"Monte Financial Group, LLC",,CT,Guilford
1674945,PSI (Proteam Solutions),1,Ohio,Columbus
1675748,Brava! for Women in the Arts,,California,San Francisco
1676191,Veritex Community Bank,4,Texas,Dallas
1677195,South Orange County Community College District,5,CA,Mission Viejo
1677664,Equip for Equality,2,Illinois,Chicago
1679078,Antea Group USA,5,Minnesota,St Paul
1680198,Solhem Companies,1,Minnesota,Minneapolis
1681064,NorthStar Anesthesia,5,TX,Irving
1682168,Tapper's Jewelry,2,Michigan,West Bloomfield
1683442,Lorven Technologies Inc.,2,New Jersey,Plainsboro
1683487,St. Vincent de Paul of Baltimore,3,MD,Baltimore
1683757,The John Thomas Dye School,2,California,Los Angeles
1684122,Lucid Motors,5,California,Newark
1684870,Soleo Health,4,Texas,Frisco
1685110,Atyeti Inc,4,NJ,Princeton
1686785,SaniSure,3,California,Camarillo
1687254,"GE Appliances, a Haier company",7,KY,Louisville
1687419,Manasquan River Golf Club,2,New Jersey,Brielle
1688026,UN Women,5,NEW YORK,New York
1688526,Knight Office Solutions,2,TX,San Antonio
1689331,Banyan Search,,NC,Winston-Salem
1689349,"Tura, Inc.",2,0,0
1689845,Mathys+Potestio / The Creative Party®,1,OR,Portland
1693850,Knowesis Inc.,2,Virginia,Fairfax
1694446,MTech Systems,2,GA,Atlanta
1695160,Fulton Grace Realty,3,Illinois,Chicago
1696374,"Vehicle Service Group, A Dover Company",5,Illinois,Downers Grove
1697050,Generations Healthcare,5,California,Santa Ana
1697124,Pye-Barker Fire & Safety,6,GA,Alpharetta
1697130,"Metis Technology Solutions, Inc.",2,NM,Albuquerque
1697958,First Farmers and Merchants Bank,3,TN,Columbia
1698028,Northbound Executive Search,1,NY,New  York
1702914,Huck's Food and Fuel,5,Illinois,Carmi
1703027,"Prince George's County, Maryland",6,Maryland,Upper Marlboro
1703759,Avero Diagnostics,2,TX,Irving
1704219,Satori Mortgage (NMLS:  4190),1,Minnesota,Minneapolis
1705516,"Westmount Realty Capital, LLC",2,Texas,Dallas
1705633,St. John's Catholic Newman Center,1,Illinois,Champaign
1705878,"Bracebridge Capital, LLC",2,Massachusetts,Boston
1705927,Salamander Collection,5,VA,Middleburg
1706059,"OAC Services, Inc. ",2,Washington,Seattle
1707111,LCG Advisors,2,Florida,Tampa
1709292,TEAM Concept Printing,2,IL,Carol Stream
1710825,Locality Streaming,3,NY,New York
1712525,Earthgrid,,,Petaluma
1712844,AOG Living,4,TX,Houston
1713530,Godfrey & Wing,2,OH,Aurora
1716548,Bobbi Brown Cosmetics,5,0,New York
1716792,OTR Engineered Solutions,5,Georgia,Rome
1717755,The Bar Method,2,Minnesota,Woodbury
1718412,Medical Guardian,3,PA,Philadelphia
1719218,St. John's Episcopal School,2,Texas,Dallas
1719544,Pinnacle Advisors,1,OH,Mansfield
1719894,Rocket EMS,3,CA,Santa Clara
1722553,Search Solution Group,2,North Carolina,Charlotte
1724775,The Bergaila Companies,4,Texas,Houston
1725373,Prime Secured,2,NE,Elkhorn
1725592,Tech24,4,SC,Greenville
1725692,Etna Supply,3,Michigan,Wyoming
1726253,"Momentum Search Partners, Legal Search and Staffing",,Texas,Austin
1729413,Naztec International Group,3,Florida,West Palm Beach
1729930,YMCA of Southwest Florida,5,Fl,Venice
1732280,Searchlight Inc,,0,0
1732931,AAA Northway,2,New York,Schenectady
1734694,SWBC Mortgage Corporation,4,Texas,San Antonio
1736518,"HBC-radiomatic, Inc.",,KY,Hebron
1737013,Zumbro Valley Health Center,3,Minnesota,Rochester
1737481,Ziehler Lawn Care,1,Ohio,Centerville
1738747,Haute Chefs Los Angeles,1,0,Los Angeles
1738971,NeerInfo Solutions,3,North Carolina,Raleigh
1741641,New Horizon Academy,5,MN,Plymouth
1741663,SisterLove,1,Georgia,Atlanta
1742506,INSPYR Solutions,4,FL,Fort Lauderdale
1743251,Premier Orthopaedics,4,Pennsylvania,Newtown Square
1745669,ComTec Information Systems (IT),4,Texas,Irving
1745685,Outpatient Imaging Affiliates,5,Tennessee,Franklin
1748427,Materion Corporation,5,OH,Mayfield Heights
1750100,Brilliant Earth,4,California,San Francisco
1750310,Biomerics,5,Utah,Salt Lake City
1750455,The Emlin Group,,Pennsylvania,Fort Washington
1751464,Jennings Social Media & Martech,1,Kansas,Overland Park
1752020,QualStaff Resources,4,California,San Diego
1752456,Oakworth Capital Bank,2,Alabama,Birmingham
1753184,One Million by One Million (1Mby1M),1,CA,Menlo Park
1753550,Brilliant Infotech Inc.,3,New Jersey,Edison
1756231,KNUTH Machine Tools USA,1,IL,Lincolnshire
1757020,United Way of Racine County,1,Wisconsin,Racine
1757051,Cambridge Security Services Corp,5,FL,Fort Lauderdale
1757281,Friendship Village STL,4,Missouri,Saint Louis 
1757361,Emergent Professional Resources L.P. (EPR),,Texas,Houston
1757798,Oregon legislative Assembly,2,Oregon,Salem
1757867,Be. Workplace Design,1,California,San Francisco
1758714,Playa Hotels & Resorts,7,VA,Fairfax
1758830,Bond Consulting Services,1,CA,Long Beach
1759010,"Tech Providers, Inc",2,AL,Birmingham
1760708,Horizon Ag-Products,2,Colorado,Lakewood
1763396,Texas A&M Foundation,2,Texas,College Station
1765887,CCS Construction Staffing,1,North Carolina,Charlotte
1766026,Vivint,7,UT,Provo
1768028,Sukhi's Gourmet Indian Foods,2,94545,Hayward
1768090,Perry Homes,5,TX,Houston
1768093,WVU Hospitals — Ruby Memorial Hospital,6,WV,Morgantown
1768169,S&G Content Marketing,1,Florida,Miami
1768624,LeanTaaS,3,California,Santa Clara
1770225,Hussmann,5,MO,Bridgeton
1770776,CareersInFood.com,2,Missouri,Springfield
1771105,Georgia Firefighters Burn Foundation,,Georgia,Atlanta
1771124,"Asset Based Lending, LLC",2,New Jersey,Jersey City
1771409,Webb Design,1,New Mexico,Taos
1771432,Motorola Solutions,7,IL,Chicago
1772177,Oakridge Staffing,,New York,Purchase
1772348,Southwest Airlines Pilots Association,2,TX,Dallas
1772462,Continental Realty Corporation,3,MD,Baltimore
1776228,Obsidian Solutions Group,3,Virginia,Fredericksburg
1776322,Pacific Sales Kitchen & Home,4,California,Torrance
1776620,Satomi Kawakita Jewelry,1,0,New York
1778622,Lamoreaux Search ,,PA,Collegeville
1778726,ElitAire,1,OH,Cincinnati
1779663,AMI Network,1,CA,Santa Monica
1782276,"Thomas Pest Services, Inc.",1,New York,Schenectady
1782858,"Alliant Technologies, LLC",2,Kentucky,Louisville
1782908,HPA Design Group,1,Texas (TX),Dallas
1783676,CSTK,3,KS,Overland Park
1784305,National Council for Mental Wellbeing,3,DC,Washington
1784355,Kerns Fine Jewelry,1,California,Burlingame
1786002,DataStax,4,California,Santa Clara
1786427,"The Wolfe Companies, LLC",2,Pa,Pittsburgh
1786479,MATHESON,5,Texas,Irving
1788903,Carlisle Construction Materials,5,PA,Carlisle
1788994,Woods Services,5,Pennsylvania,Langhorne
1789866,Eccezion (formerly Eder Casella),1,IL,McHenry
1790656,"GPN Title, Inc.",1,Maryland,Rockville
1791354,"Independence Now, Inc.",1,MD,Silver Spring
1791668,Public Preparatory Network,3,New York,Bronx
1791674,GotPrint,4,California,Burbank
1791755,Preferred Floor & Tile CO. ,2,North Carolina,Charlotte
1792232,Cyma Systems Inc,3,Connecticut,Manchester
1792592,Pinstripes,5,IL,Northbrook
1793590,Little Flower Children and Family Services of New York,4,New York,Wading River
1793759,AirReps,2,Washington,Bellevue
1796630,Sulzer Creative Agency,1,Florida,Tampa
1796887,Stopp & VanHoy CPAs and Business Advisors,1,MO,Creve Coeur
1798047,Associate Staffing,3,North Carolina,Charlotte
1798087,Oceans Healthcare,5,Texas,Plano
1798546,Foodsmart,2,California,San Francisco
1798894,"Impressions whq, Inc.",,PA,State College
1799170,Hillcrest Transitional Housing,2,Missouri,Liberty
1799935,Hyde Park Restaurant Group,4,Ohio,Beachwood
1802856,Weifield Group Contracting,4,Colorado,Centennial
1803436,Lighthouse Technology Services,2,New York,Buffalo
1804052,Saint Elizabeth Community,4,Rhode Island,Warwick
1805509,Summit Materials,6,CO,Denver
1806790,Thrive4Health,1,NC,Hendersonville
1807052,Las Vegas Sands Corp.,7,Nevada,Las Vegas
1809549,Tekniforce,1,North Carolina,Cary
1810796,TechStyleOS,5,CA,El Segundo
1811580,Just Right! Destination Management,1,FL,Orlando
1811868,First American,7,CA,Santa Ana
1812071,VIM Technologies Inc.,1,MD,Glen Burnie
1814029,Ancona Jewelers,,Illinois,Addison
1814552,Stop Soldier Suicide,2,North Carolina,Durham
1814622,NACUSO,3,Oregon,Eugene
1814987,Whatcom Community College,3,wa,Bellingham
1815218,Uber,7,California,San Francisco
1817158,The Craig School,2,New Jersey,Mountain Lakes
1817645,Luxury Realty Group LLC,,NV - Nevada,Las Vegas
1818775,Spreetail,5,NE,Lincoln
1818919,Lavu Inc.,2,NM,Albuquerque
1821048,Frontier Business Products,2,Colorado,Aurora
1821191,"Spectrum Solutions, Inc.",2,Alabama,Madison
1821549,FanDuel,5,NY,New York
1821762,Brevillier Village Nonprofit Senior Housing and Health Care,3,PA,Erie
1822057,Guardian Group,2,CA,Torrance
1822067,USALCO,3,Maryland,Baltimore
1828087,"Delrecruiters, We specialize in placing management level candidates up through C-Level Executives",,New York,New York
1828593,Martha Schwartz Partners,1,NY,New York
1829381,American Directions Research Group,3,DC,Washington
1829760,Floyd|Snider,1,Washington,Seattle
1830132,The Arbor Behavioral Healthcare,2,TX,Georgetown
1830587,"Arrow Tru-Line, Inc",2,OH,Archbold
1830653,Dutch Bros Coffee,7,OR,Grants Pass
1831165,SITE Staffing Inc.,5,WI,Milwaukee
1831634,Medley Equipment Company (Buy. Rent. Lease.),2,Oklahoma,Oklahoma City
1832050,The Stracuzzi Team at RE/MAX Community,1,FL,Stuart
1832103,League to Save Lake Tahoe,1,CA,South Lake Tahoe
1832259,iAccess Technologies Inc,2,CA,Santa Ana
1832311,Crinetics Pharmaceuticals,3,California,San Diego
1833121,Capital Energy Services,,NY,New York
1835162,"Intercontinental Terminals Company, LLC",3,TX,La Porte
1835869,Headspace,4,California,Santa Monica
1836151,CoreTrust,2,TN,Nashville
1836824,"Nissenbaum Law Group, LLC",1,NJ,Union
1837539,PCI Pharma Services,5,PA,Philadelphia
1838643,WE ACT for Environmental Justice,1,NY,New York
1838991,CME Corp.,3,Rhode Island,Warwick
1839577,IXL Learning,4,CA,San Mateo (San Francisco Bay Area)
1840979,Omega Healthcare Management Services,7,Florida,Boca Raton
1842410,SoftNice,4,PA,Allentown
1842435,Healthcare IT Leaders,3,GA,Alpharetta
1842856,TEC Equipment,5,OR,Portland
1843942,"Landmark Properties, Inc.",5,Georgia,Athens
1843955,"Clinical & Support Options, Inc.",4,MA,Northampton
1844107,"Cardinal Heating, Cooling, Plumbing & Electric",2,Wisconsin,Sun Prairie
1844187,Synchrogistics,1,NC,Raleigh
1844365,Hawaiian Humane Society,2,Hawaii,Honolulu
1844624,SEKISUI Diagnostics,3,MA,Burlington
1844927,Network Craze Technologies,2,New York,East Syracuse
1845179,Exxact Express,2,Florida,Lakeland
1845876,USA Compression,4,Texas,0
1846050,MDR,1,Texas,Corpus Christi
1847386,Backyard Products,3,Michigan,Ann Arbor
1848032,Image Comics,1,Oregon,Portland
1849513,Lou-Rich,3,MN,Albert Lea
1849605,"RLR Associates, Inc.",,Indiana,Indianapolis
1850066,Morisey-Dart Group,,Florida,Naples
1850706,"Asset Solutions, LLC",1,maryland,Bethessda
1850810,BURGEON IT SERVICES,2,Delaware,Claymont
1851642,Arrowmac,2,CA,Costa Mesa
1852109,ChowNow,3,California,Culver City
1853048,Unity Search,1,TX,Dallas
1853061,Hot Bread Kitchen,1,New York,New York
1853240,Physical Rehabilitation Network (PRN),5,CA,Carlsbad
1854896,"NRS - Northwest River Supplies, Inc.",2,Idaho,Moscow
1855796,NextGen Federal Systems,3,West Virginia,Morgantown
1856927,Powerplay Retail™,2,MN,Minneapolis 
1857712,Loloi Rugs,3,TX,Dallas
1857984,HomeServe USA,5,CT,Norwalk
1858005,Goodspeed  Merrill,1,Colorado,Denver
1861137,Community FoodBank of New Jersey,2,NJ,Hillside
1861270,SSCG Media Group,2,NY,New York
1861293,TekStream Solutions,2,GA,Atlanta
1861546,DT Engineering,2,0,Southwest Missouri
1862749,First Savings Bank,3,South Dakota,Beresford
1863877,RHP Properties,5,MI,Farmington Hills
1864571,Professional Search Network,1,New Jersey,Parsippany/Paramus
1867264,Integritus Healthcare,5,MA,Pittsfield
1868579,"Virtus Recruiting, LLC",,Massachusetts,Chestnut Hill
1871163,Midland Industries,2,MO,Kansas City
1871697,Genesis Legal Group,1,AZ,Gilbert
1872358,Both Hands Foundation,,Tennessee,Brentwood
1872542,"Cornerstone First Mortgage, LLC",2,CA,San Diego
1872726,Billion Oyster Project,1,NY,Governors Island
1872740,"Ascii Group, LLC",4,MI,Farmington Hills
1874251,Trojan Storage,2,CA,El Segundo
1876865,TEKVANA INC.,2,Texas,Irving
1878108,TeamPeople,4,VA,Falls Church
1878695,QuantumScape,4,California,San Jose
1880308,The PeterSan Group and PeterSan Legal Staffing,1,NY,New York
1880392,Conscience Bay Company,,CO,Boulder
1880869,BH Properties,2,CA,Los Angeles
1880896,The Employer Group,1,WI,Verona
1881724,Acts Housing,1,WI,Milwaukee
1884820,Global Advanced Metals,3,Massachusetts,Wellesley Hills
1885550,EAD,2,NE,Omaha
1885848,Elk Grove Unified School District,6,CA,Elk Grove
1885974,Conga,5,CO,Broomfield
1886386,Florida Lifestyle Homes,1,Florida,Fort Myers
1886875,Gabriele & Company,,MA,Boston
1888257,Silicon Ranch Corporation,2,Tennessee,Nashville
1888269,Adamson Ahdoot LLP,1,California,Los Angeles
1891059,Apex Logistics International,5,California,Rancho Dominguez
1891806,United IT,2,Texas,Irving
1891868,The Sentinel-Record,2,0,Hot Springs National Park
1892793,Crittenton Services,3,CA,Fullerton
1895909,HireMoxie,,OH,Cincinnati
1897707,Thrive Communities,3,Washington,Seattle
1898104,Lucosky Brookman LLP,1,NJ,Woodbridge
1900704,Ted Todd Insurance,1,Florida,Estero
1901416,Ultimus LeverPoint Private Fund Solutions,,New York,Clifton Park
1901519,J. J. White,5,Pennsylvania,Philadelphia
1901874,RSQUARE MEDIA INC.,1,New York,Bronx
1903591,KR Wolfe Inc.,2,California,Lakeside
1903990,"Unique Comp, Inc (UCI)",2,New York,Long Island City
1907225,The Specialists Ltd.,2,New York,Ridgewood
1908498,PT Solutions Physical Therapy,5,GA,Atlanta
1909732,"Hallisey & D'Agostino, LLP",1,CT,Wethersfield
1909776,NAM Info Inc,2,New Jersey,Cranbury
1910013,Pacific Guardian Life,2,0,Honolulu
1910344,Talution Group,1,Illinois,Chicago
1910700,Gus Perdikakis Associates,3,Ohio,Cincinnati
1911450,UW School of Medicine and Public Health,6,WI,Madison
1911506,Halmar International,3,New York,Nanuet
1912061,1st Security Bank of Washington,3,WA,Mountlake Terrace
1912157,National Training Network (NTN),1,0,Summerfield
1912597,Procore Technologies,5,CA,Carpinteria
1913817,The Mount Vernon School,3,GA,Atlanta
1915627,Wisconsin Union,3,Wisconsin,Madison
1916623,STG Logistics,5,Illinois,Downers Grove
1917100,For Eyes,4,0,0
1917341,Geographic Services Inc.,1,NJ,Marlton
1917520,Nitrogen,3,California,Auburn
1920792,Golden Pass LNG,3,Texas,Houston
1921392,Finway Group,,Iowa,West Des Moines
1923930,Triad Bank,1,MO,Frontenac
1924238,HaF Equipment,1,Minnesota,Maplewood
1924353,All City Management Services,6,CA ,Santa Fe Springs
1924808,Crossroads Courier,2,Missouri,St Louis
1926878,MEC2:  Mechanical Engineering & Construction Corp,2,Maryland,Catonsville
1927783,Career Path Services,2,WA,Spokane
1928867,"KMD Construction, LLC.",1,North Carolina,Salisbury
1929375,Indiana Farm Bureau Insurance,5,IN,Indianapolis
1929488,Zuri Furniture,2,Texas,Lewisville
1931320,Karsun Solutions,3,Virginia,Herndon
1932287,INARAY Design Group,1,Va,Richmond
1934883,The Gramon Family of Schools,3,NJ,Fairfield
1935855,West Paw,2,Montana,Bozeman
1939404,Resource Employment Solutions,7,Florida,Orlando
1939559,"Aequor, Allied Division",2,MI,Plymouth
1939771,Momento USA LLC,2,NJ,Bellmawr
1939984,Harlingen Medical Center,,Texas,Harlingen
1940403,UniqSoft Inc,1,Maryland,Catonsville
1941146,Strategic Systems Inc,3,Ohio,Dublin
1942275,MMR Strategy Group,1,CA,Encino
1944368,"David S. Brown Enterprises, Ltd",2,Maryland,Owings Mills
1944535,Abraxas Youth & Family Services,4,PA,Pittsburgh
1945102,Riverside Research,4,Virginia,Arlington
1945473,Fusion Medical Staffing,3,NE,Elkhorn
1946119,Mustard Seed Market & Cafe,3,OH,Akron
1946139,Hawaii State Department of Education,7,HI,Honolulu
1947294,DivergeIT,2,California,Torrance
1947586,Paragon 28,2,Colorado,Englewood
1947980,EP Wealth Advisors,3,California,Torrance
1948749,LandrumHR,2,Florida,Pensacola
1951644,Marin Community Clinics,4,California,Novato
1951952,"Tellurian, Inc",2,WI,Madison
1952897,First Security Bank Montana - Div. of Glacier Bank,2,MT,Bozeman
1953029,Agency 8 Staffing and Recruiting,1,TX,Houston
1953058,Crossover Health,5,CA,San Clemente
1953412,WeWork,6,NY,New York
1953635,WaferWire Cloud Technologies,2,WA,Bellevue
1955113,Interface Education Services,1,Missouri,Chesterfield
1955208,Lessard Design Inc.,2,Virginia,Vienna
1955599,Jackson Properties (Sac),2,CA,Sacramento
1957412,Environmental Consultants (ECI),4,North Carolina,Wake Forest
1960010,Rentokil Pest Control North America,7,PA,Reading
1960149,MidSouth Bank,2,AL,Dothan
1960805,The Women's Foundation of Colorado,1,Colorado,Denver
1961369,Aviation & Missile Solutions,2,Alabama,Huntsville
1963255,ChenMed,5,FL,Miami Gardens
1964430,China Labor Watch,1,0,New York
1964685,Four Points by Sheraton Norwood,2,MA,Norwood
1964844,"Project Resources Group, Inc.",4,Colorado,Greenwood Village
1964930,Jericho Road Community Health Center,3,NY,Buffalo
1966708,Highmark Builders,2,Minnesota,Savage
1966918,RUSCO PACKAGING INC,2,Texas,Dallas
1967933,"Communities In Schools of Charlotte Mecklenburg, Inc",2,North Carolina,Charlotte
1968173,Orthopaedic Specialists of North Carolina,2,NC,Raleigh
1968415,Clemens Food Group,5,Pennsylvania,Hatfield
1969385,All America Threaded Products,3,PA,Lancaster
1971965,"Ocean Associates, Inc.",2,Virginia,Arlington
1974544,"La Causa, Inc.",3,Wisconsin,Milwaukee
1975219,Oticon USA,4,NJ,Somerset
1975304,"Cenergy, LLC",2,West Virginia,Milton
1975865,My3Tech,2,South Dakota,Pierre
1977526,Rokt,4,0,New York
1977915,"Aphena Pharma Solutions, Inc.",4,TN,Cookeville
1980447,Jacob & Co,3,New York,New York
1981395,MyEyeDr.,6,Virginia,Vienna
1981970,"Conquer Cancer, the ASCO Foundation",1,VA,Alexandria
1982316,Emmi Roth,3,Wisconsin,Fitchburg
1983053,Agrex Inc.,2,Kansas,Overland Park
1983258,Educational Environments,1,Illinois,Elk Grove Village
1983367,"Carnow, Conibear & Assoc., Ltd.",1,IL,Chicago
1984030,PamTen Inc,2,New Jersey,Princeton
1984409,SHARE! High School Exchange Program,,CA,Santa Monica
1986967,"Style Crest, Inc.",3,OH,Fremont
1988115,BenGlassLaw,1,Virginia,Fairfax County
1989384,Giordano's - Famous Stuffed Pizza,6,Illinois,Chicago
1989952,Achieve Beyond,5,New York,Forest Hills
1990101,Sunrock,3,NC,Raleigh
1990203,Salt Life,4,Georgia,Columbus
1994496,Insperity,5,TX,Kingwood
1995723,County Commissioners Association of Ohio (CCAO),1,OH,Columbus
1995890,Tague Lumber Inc.,3,Pennsylvania,Philadelphia
1996422,CXC Solutions,2,TEXAS,Dallas
1996696,Quontic,3,NY,Astoria
1996803,Fracht Group - North America,5,TX,Houston
1997978,Hetzel Design,1,CA,Sherman Oaks
1998879,"S2 Analytical Solutions, LLC",2,Virginia,Herndon
1999674,"Maryhaven, Inc.",3,Ohio,Columbus
1999695,Young Transportation & Tours,2,NC,Asheville
1999758,"Zonatherm Products, Inc.",2,Illinois,Buffalo Grove
2000852,RSM Facility Solutions,2,NJ,Paramus
2001226,"Trilyon, Inc.",3,California,Cupertino
2001359,Flexion Inc.,3,WI,Madison
2003255,Merchants Capital,2,IN,Carmel
2005892,Project:LEARN of Medina County,,Ohio,Medina
2007174,Graywolf Press,1,MN,Minneapolis
2009895,AnnieMac Home Mortgage,5,NJ,Mount Laurel
2010798,Tiger Analytics,5,CA,Santa Clara
2012403,"eSystems, Inc.",2,NJ,Monmouth Junction
2012779,Flexton Inc.,2,California,San Jose
2013243,Urbano Design & Build LLC,,Texas,San Antonio
2014725,Redis,4,CA,Mountain View
2014981,MRIGlobal,4,MO,Kansas City
2015890,Pyramid Technology Solutions,2,Indiana,Indianapolis
2016218,Probe,2,TX,Fort Worth
2017202,Texas Pharmacy Association,5,Texas,Austin
2018147,Babylist,3,California,Emeryville
2018812,Bluebird Network,2,Misssouri,Columbia
2019502,Honolulu Waldorf School,1,Hawaii,Honolulu
2021903,Valley Forge Financial Group,1,Pennsylvania,Audubon
2023329,Flight Crew International,2,Texas,Plano
2024031,Tri-Cities Airport (TRI),2,TN,Blountville
2024458,Scion Executive Search,1,CA, San Francisco
2027661,"TE Wire & Cable LLC, a Marmon | Berkshire Hathaway Company",2,NJ,Saddle Brook
2027711,Easton Utilities,2,MD,Easton
2030800,Gateway Mortgage,1,Missouri,Clayton
2031039,"Blast Cleaning Technologies, Inc.",3,Wisconsin,West Allis
2031248,Professional Case Management,5,CO,Denver
2031259,Quincy Recycle,3,IL,Quincy
2031597,Qcells North America,4,California,Irvine
2033586,The IMA Group,5,NY,Tarrytown
2034542,The Guild for Human Services,4,Massachusetts,Concord
2036638,Maine Antique Digest,1,Maine,Waldoboro
2037982,"Mayvin, Inc.",3,Virginia,Alexandria
2039570,TOP Group - Japanese Recruiting Agency,1,NY,New York
2042034,SemiNex Corporation,1,Massachusetts,Danvers
2042616,Whitaker Technical,1,TX,Houston
2043778,Library Foundation of Los Angeles,1,California,Los Angeles
2043953,Professional Diversity Network,2,Illinois,Chicago
2044818,"Industrial Electronic Supply, Inc.",2,LA,Shreveport
2045626,Prodware Solutions,2,New Jersey,Bound Brook
2047607,Southern Tide,2,South Carolina,Greenville
2049094,"Promantis, Inc.",2,North Carolina,Wake Forest
2049294,Clear Creek County,3,CO,Georgetown
2049626,Dashlane,3,New York,New York
2052652,Wingz,1,California,San Francisco
2053212,"WEBB, ZSCHUNKE, NEARY, DIKEMAN, LLP",1,Georgia,Atlanta
2053817,PGP Title,2,Texas,Dallas
2055609,Peoples Bank,2,IN,Munster
2056138,PS Companies - Executive Search,1,WI,West Allis
2056643,Zufall Health,3,New Jersey,Dover
2057437,Scopely,5,California,Culver City
2058251,ADAPT Technology,1,MI,Auburn Hills
2058618,Coim USA Inc.,3,New Jersey,West Deptford
2058838,Employ-Temps Staffing Services,1,Ohio,North Canton
2060251,Brokers Central LLC,,NY,Airmont
2060617,National LGBT Chamber of Commerce (NGLCC),1,District of Columbia,Washington
2061386,Air National Guard Recruiting,7,TX,Randolph AFB
2061777,National Small Business Association,1,0,"Washington, DC"
2064318,Focus Financial Partners,2,NY,New York
2064641,The HR SOURCE,1,MD,Landover
2065236,PACE Staffing Alternatives,1,MO,Saint Louis
2065679,Warrenton Steel -Metal Distributor - Waterjet Cutting,1,Missouri,Warrenton
2065819,Gotham Organization,2,NY,New York
2067724,Texas Department of Banking,2,Texas,Austin
2068240,"D. Miller & Associates, PLLC®",1,Texas,Houston
2070896,Beneficial State Bank,3,CA,Oakland
2071234,"Sacramento Native American Health Center, Inc.",2,CA,Sacramento
2074102,"Navitas Partners, LLC",2,Delaware,Wilmington
2074842,"Young, Thagard, Hoffman, LLP",1,Georgia,Valdosta
2079141,Abacus Group,2,0,New York
2079272,GTS Group,1,0,Sterling
2079519,Harrison Street,3,Illinois,Chicago
2079661,Canopy Life Sciences,3,Connecticut,Danbury
2080230,Agenus,3,Massachusetts,Lexington
2081025,Rexel USA,7,TX,Dallas
2081245,Habitat for Humanity of Collier County,2,Florida,Naples
2085160,Sanford Insurance,2,Georgia,Macon
2085386,Davis Phinney Foundation,1,CO,Louisville
2085745,IWP Family Office,1,CO,Denver
2086763,Paul Transportation Inc.,2,OK,Tulsa
2086774,Hire Counsel,5,Illinois,Chicago
2087346,"Grant Industrial Controls, Inc.",2,PA,Pittsburgh
2087390,"Signet, LLC",4,OH,Akron
2087756,Solutions by Text,2,Texas,Dallas
2090179,The Greater Sarasota Chamber of Commerce,1,Florida,Sarasota
2090390,Aurora BayCare Medical Center,,Wisconsin,Green Bay
2092246,Towne Insurance,3,Virginia,Norfolk
2092398,Visions Adolescent Treatment Centers,2,California,Malibu
2092737,McGriff Tire & Service,3,Al.,Cullman
2093671,Burns Management,2,New York,Albany
2095382,"Prime Fiduciary Services, LLC",,0,Los Altos
2096694,IMRI,2,CA,Aliso Viejo
2097372,Fora Financial,2,NY,New York
2097504,FinWebTech,,FL,Plantation
2100290,Baptist Health Boca Raton Regional Hospital,5,FL,Boca Raton
2102204,"Spruce Technology, Inc.",2,NJ,Clifton
2106638,Career Options Recruiting Solutions,,CO,Denver
2106853,First Tech Federal Credit Union,5,Oregon,Hillsboro
2107301,Shames Construction Company,1,CA,Livermore
2107535,CalWest Educators Placement,1,California,San Marino
2108532,"Pinnacle Claims Management, Inc.",3,CA,Irvine
2109024,Tanium,5,WA,Kirkland
2111243,Carey Richmond & Viking Insurance,1,Rhode Island,Middletown
2111831,Ecoroll Corporation Tool Technology,2,Ohio,Milford
2112537,"Medallion Midstream, LLC",2,Texas,Irving
2113530,California Air Resources Board,5,CA,Sacramento
2113831,GovCIO,5,Virginia,Fairfax
2114711,"J.R. Berry Search Group, Inc.",,California,Los Angeles
2114845,Evolve,4,CO,Denver
2115036,Royalty Staffing,3,California,San Diego
2117177,"Miller Mechanical Specialties, Inc.",1,Iowa,Des Moines
2118349,Forest Lawn Memorial Parks and Mortuaries,4,CA,Glendale
2119627,"Buffalo Biodiesel, Inc.",1,New York,Tonawanda
2120229,Oakland Heritage Alliance,,CA,Oakland
2121426,Global Applications Solution,2,New Jersey,East Rutherford
2122671,Davis-Ulmer Fire Protection,3,NY,Rochester
2122794,"Ingalls Shipbuilding, a Division of HII",7,MS,Pascagoula
2122939,"Newport News Shipbuilding, A Division of HII",7,Virginia,Newport News
2123337,Community Music School of Collegeville,1,Pennsylvania,Trappe
2123540,"Preferred Credit, Inc.",3,Minnesota,St. Cloud
2123580,Rich Logistics,4,AR,Little Rock
2123594,"RAM Aviation, Space & Defense",3,Utah,St. George
2124512,Caplugs,4,NY,Buffalo
2125239,LEAD Technical,1,Indiana,Greenwood
2125741,Hall's Culligan Water,5,Kansas,Wichita
2126444,SOLitude Lake Management,3,Virginia,Virginia Beach
2128757,"JD Fields & Company, Inc.",2,Texas,Houston
2128914,Agency 720,2,Michigan,Detroit
2129224,"Sinomax USA, Inc.",3,Texas,Houston
2129908,MW Partners,3,CA,Costa Mesa
2129930,Clover,5,CA,Sunnyvale
2130232,Privatus Care Solutions,2,MA,Lexington
2132061,Perception,1,New Jersey,Secaucus
2132152,Atlanta Athletic Club,3,Georgia,Johns Creek
2132939,swipejobs,3,Texas,Dallas
2134473,Shionogi Inc. (U.S.),4,New Jersey,Florham Park
2134810,Bedrock Detroit,4,Michigan,Detroit
2136773,Green & Healthy Homes Initiative,2,Maryland,Baltimore
